rel_delta,rel_theta,rel_alpha,rel_beta,rel_gamma,spectral_centroid,spectral_entropy,label
0.6331650111631256,0.14002815900794977,0.01369258451688449,0.00586136516232658,0.0008521821438283131,2.585438089380455,0.37031901802301,anesthesia
0.6020363161514403,0.17720188134252104,0.015911924119527538,0.008277854094337192,0.0011479022344697304,2.8443506604336393,0.38849599045409045,anesthesia
0.5983386935493732,0.16000052738262488,0.014692786543123282,0.0062014583817737775,0.0009121924223988195,2.6961536832291952,0.37489838753402327,anesthesia
0.5511646016181063,0.1769062522646857,0.014325167595516376,0.004835576021905069,0.0007849643274801798,2.8284887694527168,0.37453052252456165,anesthesia
0.5692701868340706,0.16238546309234844,0.017455995748814755,0.005641870138876057,0.0009745167128617117,2.8270365673257993,0.37627925517848215,anesthesia
0.5677184531334712,0.17731386382807499,0.019311784362101417,0.0061601408813130865,0.0008550373883927816,2.873867050490025,0.3888409666480542,anesthesia
0.6186805213572281,0.15854834078694616,0.013103213726406134,0.005693504498882573,0.0009213015113160466,2.5818510246461046,0.3746669654416535,anesthesia
0.6141570266057444,0.15912497582282126,0.015663674475043854,0.005950366165383434,0.0010244063016363679,2.6307281756525858,0.37819065534740437,anesthesia
0.486199321423884,0.24671903752182467,0.019802986704509848,0.006918129501922938,0.001126182145829514,3.1286009375912673,0.40904288370322583,anesthesia
0.5719100279795986,0.18053107059550813,0.013968071084824509,0.005022570870410137,0.0007328458471112971,2.768071711764902,0.3804028304374543,anesthesia
0.5922656049537935,0.15179791190484374,0.013449625774629116,0.005172421193978694,0.0008308305654605681,2.8079816850822388,0.3706722132036852,anesthesia
0.6259257204740419,0.14956292689753087,0.012327271629376226,0.00484442856525656,0.0008277292167350636,2.619378693247552,0.371888821925626,anesthesia
0.571290728061838,0.18682814018856572,0.020773156187977447,0.006782270812576467,0.001111974865265339,2.7695872524983445,0.3917478605006204,anesthesia
0.6013774535833192,0.1434250599824594,0.027742514297998233,0.006731764092468609,0.0012255411575343256,2.8419080848231126,0.38457951951136937,anesthesia
0.5850203469169982,0.15440663585037495,0.02603763471325048,0.0075137991548180245,0.0015336336643864607,2.9033849692088762,0.393795188225581,anesthesia
0.6244315398535386,0.14945971507926611,0.024041827228729388,0.0050879143330743405,0.0012716347316480655,2.6512375796717174,0.3892233536400639,anesthesia
0.64762722614629,0.1437611168946849,0.015115264419311027,0.004779211399821183,0.0008750026540134407,2.466678624482493,0.36842568242872126,anesthesia
0.5699142691167453,0.19284721511291567,0.01530466543206698,0.005910589552212117,0.000817495846804867,2.7487819781262974,0.3851108642118911,anesthesia
0.5320147103822525,0.2021336402456461,0.0189244649892368,0.006284945988891291,0.000997340139664132,2.96140508354039,0.39186805124174223,anesthesia
0.5257298248865608,0.21627229994001995,0.02711542974327932,0.00796546274284687,0.0013991191432393536,3.2160103628414864,0.4090759655671195,anesthesia
0.540801019409608,0.19429248343868064,0.02261702362106164,0.0067766911231587085,0.0010931616097652433,3.103927511407577,0.3915532347392579,anesthesia
0.5772247634757938,0.18456756983099623,0.014441795642280398,0.005335264008910717,0.0011185718849539593,2.781801692104802,0.38386163134364765,anesthesia
0.5797762185616427,0.16028147728708098,0.016971463496162534,0.005852839566764121,0.0009931965279507994,2.8086162480716497,0.3809050609233473,anesthesia
0.5443807063482938,0.19961121197498122,0.018414335677199196,0.0062753482701033494,0.0009707496007481582,2.963804077547806,0.39667084691690596,anesthesia
0.5631622164957906,0.178508960941547,0.016589327759676326,0.0057921808627286004,0.001026392310577898,2.936725799993556,0.3841958249268471,anesthesia
0.5782151734783074,0.1682119813197274,0.016563719068174432,0.005234370605291323,0.0010402230039421774,2.837330039882565,0.38309412900275924,anesthesia
0.5338132922279176,0.18292176015388545,0.01735670552166822,0.005998769448530652,0.0008773588830106631,2.9980473024200447,0.38624553858295824,anesthesia
0.5168434560471797,0.18529103322146037,0.017002024895518077,0.0070879005407185796,0.0008761343084225523,2.9836234883965305,0.3893128293610118,anesthesia
0.5244451473392023,0.1729686980628146,0.015595005867935748,0.0049097800001777344,0.0007293445483900199,2.93866037766535,0.3756203667535793,anesthesia
0.5628966845182812,0.1513186309656529,0.017027990051858313,0.005809442503213327,0.0008059063485939672,2.898626287328665,0.37192681846908193,anesthesia
0.5910244585473531,0.1555149197864561,0.014994507387163396,0.006651026176311691,0.000994897093587117,2.8670392102277535,0.3728517289938783,anesthesia
0.4980562184851801,0.19372754245310161,0.015549228452488423,0.006048285269054007,0.0010793952457760427,3.085938031779568,0.38204504397839856,anesthesia
0.5611705633890001,0.14525527573072092,0.015654006480261714,0.006593839360942842,0.0011718665060889552,2.897581953791111,0.37930207571940455,anesthesia
0.6403181065778903,0.11700323288115141,0.017073098248201177,0.005225357802878078,0.0008989431187263273,2.6150324678483137,0.3670063672212337,anesthesia
0.5896514362652197,0.16576164062614465,0.020186870775250526,0.006375728869881799,0.0009832523142360168,2.837041792882938,0.3867178989894748,anesthesia
0.5610844960877983,0.1778700785626207,0.018766453310132474,0.00647160161833569,0.001076196909391957,2.927626543726349,0.38322725316895556,anesthesia
0.5343678243924374,0.17852582927068852,0.014710773437510292,0.005274674306913116,0.0009118665646165327,2.9889957205698305,0.37576990170380714,anesthesia
0.5389340569230753,0.18472341750387125,0.018817205361515453,0.005970508402957737,0.0008865758006178371,2.960143065495918,0.3908866235775635,anesthesia
0.5658514267267594,0.15476266520898446,0.019777166940505037,0.006197503772261753,0.0011084923860428886,2.9243612963518517,0.3848791667929075,anesthesia
0.6151874181942515,0.15151772653876253,0.020194267759097682,0.004983347664519366,0.0009082896781451157,2.734614600500236,0.38277071001933677,anesthesia
0.06340329036279353,0.0794623616964546,0.21291769248277972,0.4024334424238563,0.09292744297983517,15.783042927541368,0.7339552850771852,awake
0.056651950009798474,0.08059112239439785,0.22746819825418943,0.41054659408186833,0.09223292645049433,15.787709670092374,0.7288911426777666,awake
0.04064381210042741,0.08515052110356042,0.25346661318526154,0.389014148495589,0.08599374919875173,15.69402084949066,0.7188246046340061,awake
0.044210614583619745,0.08405395531875326,0.2569261920474434,0.37330468312334897,0.10132731869770482,15.897539223354883,0.7222419317098788,awake
0.046806156994939764,0.11010383459746133,0.19359620914867043,0.39960178619326336,0.10493639948838238,16.01765996657993,0.7381893598784155,awake
0.05742454241801551,0.09841087667054851,0.18164026168262132,0.4329872214405709,0.10090196400589195,16.116901734022758,0.7384334644615441,awake
0.05227290619325913,0.10540092497635013,0.20331376245179159,0.4172724328185365,0.08980670259252152,15.673289176950622,0.7328679660730558,awake
0.03653168156642882,0.09639535141713497,0.2195909081260334,0.4253603662282862,0.09233481662113599,16.010699532081503,0.7316911606795985,awake
0.046596311780421514,0.09442119607597571,0.18449958184142132,0.44336474515250973,0.10567258356320412,16.60902838543116,0.7417422857215552,awake
0.05175242481653397,0.09688694436558183,0.16741308706740676,0.4564202233206867,0.09237402535904571,16.360710151068073,0.7404705554904445,awake
0.04249964242970688,0.09827531848798952,0.1755494953249663,0.45733931458597943,0.09776272981984722,16.55137557215679,0.7407008306162622,awake
0.04328566864434801,0.07232625873572798,0.26296064771314615,0.4138397116255543,0.08733308655142395,15.943914923587933,0.7255226513235681,awake
0.05380588711677393,0.07867001352735638,0.25003437645720433,0.39036920979368256,0.09829160510212812,15.86949068178865,0.7311324902476117,awake
0.05544403452277078,0.1107164783412048,0.17186574771446253,0.3980948449034934,0.11779926004372386,16.00529787627808,0.7440406237805153,awake
0.05626092603241527,0.0955502752524393,0.23497225838964023,0.3846346501437263,0.0936349875509841,15.53068638671434,0.7325424758000958,awake
0.048873763238387324,0.083526199018849,0.27853521094029915,0.3757302727787627,0.08805709238130738,15.498865083252248,0.7219122339425265,awake
0.03300608138768164,0.07170829591244733,0.2877752276858523,0.3907558188465564,0.09314986571820501,16.03241322850071,0.7182133891927479,awake
0.04015983989359081,0.0827685976412804,0.2535819226527333,0.4035028421123411,0.09115438486969064,15.89572359542011,0.7247243944498487,awake
0.04726061639065259,0.07944378480302244,0.24563438435014742,0.3826498410289601,0.09691779074595519,15.520471257063015,0.7201621181688284,awake
0.051186338874954614,0.10171881795943041,0.19174865835826285,0.4162703285267212,0.09927272350913287,15.89190911843924,0.7379424522710731,awake
0.054265415528173204,0.0856812191227722,0.19900490148157396,0.4402209936910457,0.08999274240864662,16.18550655285178,0.7373969029570326,awake
0.05685151230131702,0.10887981735617047,0.21586148933539648,0.4189409938889744,0.07996390415108423,15.464499151892724,0.7306476555789931,awake
0.04446652079481956,0.08260823987132188,0.19973664043531913,0.46208254425226386,0.10472694844207867,17.235287598179262,0.7394300081457642,awake
0.054617529402663706,0.08862207786131818,0.20565071080489794,0.43559200156462236,0.1000171731769967,16.59732375993141,0.7384860960271994,awake
0.05432899209042103,0.10004069299823612,0.2040396647569908,0.42718835595911303,0.08516555877125055,15.906909303246007,0.7350699011928683,awake
0.06373341938896634,0.10358837875275691,0.19135516446094888,0.4266384110265116,0.08381278069801819,15.39975114167929,0.7361823754740907,awake
0.04474404271240969,0.08916092400832086,0.2196545138762204,0.4200630235131084,0.09415092991786148,15.963897242545567,0.7349990226098899,awake
0.03741812598778152,0.09020006136657152,0.23400526281444775,0.42190419352626674,0.08607151732196286,15.890685553949934,0.7287569160376925,awake
0.05476791657725854,0.08942275904666314,0.24384708230453842,0.39738696920124156,0.08719409635498598,15.263201617800126,0.7266121702516027,awake
0.05124212842712344,0.09672656882476724,0.2520472235188374,0.38202672134132454,0.08543630073026202,15.006630525169228,0.7211050313120506,awake
0.05935338749726856,0.08601824541158525,0.2445030092993173,0.38793211437746933,0.08441897000768442,15.184980718077677,0.7229521157881775,awake
0.06558416276821244,0.09171332988688868,0.22096926249805943,0.3901233992329606,0.07912311049822349,14.814033124676916,0.7202569103583912,awake
0.06505186760005889,0.09843647170810028,0.22897897782836962,0.39812488056049633,0.07517831253928578,14.886391355349456,0.7248003389902993,awake
0.058627142304380514,0.08403063930184927,0.20225458905038224,0.44075626513328725,0.08420197415422244,15.881404501439933,0.7337345229194814,awake
0.0556809090213959,0.09680629215806939,0.23604605599484904,0.38423443673399454,0.09126792753000487,15.67376768285067,0.7308831623144424,awake
0.061195709421548096,0.09524807908855461,0.21842560688243914,0.428042595762242,0.09259877887464922,15.846349730269276,0.7314337793413342,awake
0.04888269094610819,0.07939321441959027,0.25425170729263546,0.41387066723729843,0.08368643893439842,15.983094444065816,0.7280467141498854,awake
0.057005907650577434,0.10327868099506644,0.22073447357750023,0.3989662899195066,0.08625076431502073,15.279389777075771,0.7314882242051096,awake
0.05583231955112542,0.09438597471685446,0.22347054256029106,0.4106148771891876,0.09418884378622143,15.67297534848439,0.7341789860255777,awake
0.05678113631821133,0.08719769225178843,0.2664329475684472,0.37006823624578505,0.08885412280341096,15.296578626915458,0.7236404243894414,awake
0.039008312541884735,0.07467340731985739,0.24214143189085924,0.42523029352395303,0.08470573550017209,16.046460988135337,0.7238740696336669,awake
0.04694243060558277,0.072962164396594,0.25202848017418283,0.4170052164739309,0.08695220224362675,15.751582561998685,0.7257504069713497,awake
0.04877221965379979,0.07367738740447269,0.2489160871765024,0.40686716890339103,0.08881729129820828,15.903173306563462,0.7275418358674604,awake
0.05949539754800868,0.09851847802169378,0.24800030894353325,0.37202393595293476,0.08393781880205788,15.061635051805562,0.7257693138781086,awake
0.05176301123785954,0.08771385005159317,0.2332418671469245,0.41416231246332447,0.08924174304459345,15.831494590790934,0.7296105154792324,awake
0.045089555726681774,0.08715840202013984,0.21081457764397774,0.4312590623830658,0.09878031350442588,16.690601790506978,0.7371851706724861,awake
0.05532938817596262,0.0963439178774859,0.24803694356850187,0.3813851297084572,0.07986483497756938,15.518849350260133,0.724917312580465,awake
0.057977059762966916,0.11137293591115564,0.24557411632062778,0.3605429088554854,0.08270706283970178,15.058074518526839,0.7244463024115778,awake
0.055994761574663966,0.1025302904451919,0.22487881649578254,0.3865356773309191,0.08856335235364912,15.578973493106574,0.7318273208838473,awake
0.05489977325505861,0.08779012053938763,0.20883967897513325,0.43049777493773067,0.08758436112740577,16.00293283870425,0.7344048633181471,awake
0.05816570606729644,0.06962120492506742,0.23299882012983802,0.42659466487243514,0.08182692561474257,15.683953587437134,0.7287572631441048,awake
0.05623224584157958,0.07559205204078843,0.22464323549399584,0.4142747155725749,0.08839096851065756,15.531729676656415,0.728043204964789,awake
0.04578093572753684,0.07364478008657574,0.23113685206365614,0.42856697426548046,0.09019440441710655,16.049427238665746,0.7248640485564213,awake
0.05557422408461242,0.08541178826166287,0.1917407214318129,0.42978564902725586,0.09657397649396873,16.0590458809921,0.7353094510195921,awake
0.06225917343067151,0.08572638469360905,0.2238004855813992,0.37905365450895634,0.11911381002498825,16.098488800199316,0.7368235955558353,awake
0.05660289388791728,0.07505584623823366,0.22951425369021272,0.4070942981035333,0.10707818537253364,16.288542700984753,0.7358345590825899,awake
0.06051274068826091,0.07224784288398217,0.21194427483249698,0.42573794557076544,0.09635790220161858,15.971813064099445,0.7326675457671747,awake
0.05475769712420167,0.0766168886874721,0.24036005770474336,0.39200902639494684,0.10625304445483899,15.834423915472634,0.7315858221959174,awake
0.08367994196959624,0.09530810353578013,0.2254838301312111,0.35252221689695973,0.09002919019100133,14.293073948396879,0.7266439189055971,awake
0.040278979948406804,0.08122941406187012,0.24552758808450045,0.4068574488597651,0.09157884590717191,15.951003501621496,0.7281834077548607,awake
0.05112745587913294,0.10866425123837545,0.22980628446821763,0.3967008996854142,0.08708372411571384,15.266867005050843,0.7294961015397902,awake
0.039540849929758155,0.10063961306701197,0.22341995098161577,0.3963970592904534,0.1112917819675462,16.251709984546622,0.7375232163288842,awake
0.045472891918937615,0.08200561673301908,0.19590360400755574,0.4375633974619787,0.10521516854288272,16.629369428785218,0.736905984820535,awake
0.04453099513121321,0.10970581186712848,0.21294598768335654,0.40251880179962907,0.1000304046419757,15.83256347109393,0.7355619679046972,awake
0.04743284992007222,0.09083863373690733,0.1983376754574397,0.4335810877845219,0.10319248126479877,16.369908166236627,0.7425173192697581,awake
0.06021445316090426,0.08446451116594124,0.21713945794380282,0.39056398353576016,0.10985744221976185,16.234534432221288,0.7406600185539596,awake
0.06570444663836332,0.10730388382353517,0.170853667831818,0.3955611770730337,0.128677083424694,16.291282964725912,0.7458538605801911,awake
0.07955628169335763,0.1291059507908458,0.2115383502528363,0.33249314517023176,0.10416585829603961,14.885264870187243,0.7316234312380601,awake
0.06472137271563472,0.10747586898461332,0.20686994457030192,0.3968697690612099,0.0846619958415833,15.384014293032156,0.7324523601484829,awake
0.07842047024067197,0.09736777165558454,0.1833702233396218,0.4217259338782818,0.08717719060991723,15.61985948174689,0.7337603571470943,awake
0.07182819139185395,0.11737255824222176,0.16039734731015617,0.40646590892843626,0.10694224303683868,15.885936555562193,0.7395293488266989,awake
0.06533289707802163,0.12094893265935505,0.17081961537460225,0.423666360461206,0.09255904225405756,15.614231856649859,0.7408177854150374,awake
0.08124896888109895,0.11983802541103737,0.1879743292959087,0.37898728127606734,0.09378558478659904,15.070314512517934,0.7359658158054454,awake
0.06133163884781969,0.10723375223485442,0.1756119265970185,0.4095490316787295,0.10880181613144953,16.3324159572052,0.7442366913041704,awake
0.06323240409235799,0.08527554747331759,0.19422510121259168,0.4349722013626338,0.09810825760259394,16.460983116593535,0.7421881477869215,awake
0.05615976689005236,0.08749950804165561,0.20252863033108798,0.4391132709656546,0.0942425628228097,16.419072680754095,0.7357870117877545,awake
0.066270516932001,0.08433269892508102,0.18162990092731293,0.44678079909459595,0.10706687963495659,16.45762740774883,0.7441123130836858,awake
0.05920728557750689,0.09019905768979972,0.20106258675120442,0.41903269559533374,0.09273843837792961,15.805783441992913,0.7366864517153935,awake
0.08966520142373861,0.09238429121080804,0.2359803780901659,0.37096463672135616,0.08315306182108494,14.847730351645973,0.7283758561386006,awake
0.06353668162268099,0.09897142824718089,0.20661381951402505,0.4021429871302594,0.0869632571044551,15.71182287637675,0.7313946167479486,awake
0.06120655211055552,0.11991473381388307,0.1866906526764871,0.40614915929702805,0.09690005421046594,15.669033938417542,0.7396376940069135,awake
0.05266111388084366,0.13243677804449935,0.1827254750781527,0.39865822256498606,0.09960655871337734,15.6196281461403,0.7363659036326018,awake
0.05409753698328977,0.10832032839481384,0.19773915073723997,0.38722752394923543,0.10493984390626826,15.662222885097188,0.7367219912746641,awake
0.05741124802700567,0.11029160639022188,0.20627847450409595,0.3995511983083908,0.08775683049143708,15.36994245659986,0.7319165803196032,awake
0.05518190696755673,0.08401645241412888,0.25079251726641705,0.3848292637417414,0.09520255401045355,15.663573653910309,0.7289509071027745,awake
0.05489984161084207,0.08899244854036786,0.23249465563706465,0.3998648182320589,0.09190367324025613,15.813224785947222,0.7310748810563601,awake
0.05968218246929808,0.10283937290854006,0.2067405126396868,0.3926468579175697,0.10194907129202645,15.543876266951589,0.7362002628027612,awake
0.05298167956530703,0.10378137653256926,0.21351315820775923,0.399275387027972,0.0854614515432357,15.23219024713725,0.7290373692491658,awake
0.0564608429263039,0.10520854738163972,0.21615782713597861,0.3792495389119708,0.09584432000069772,15.387232934978801,0.7313335416671027,awake
0.04478700742256514,0.1160692524903803,0.26883135659385804,0.33252668733889346,0.08842020763648181,14.807518992018151,0.7135673469762898,awake
0.046247832556939004,0.09223035047761001,0.23144425384522263,0.41022549815818976,0.098163982352428,15.994072969214205,0.7329637315507077,awake
0.03633919901085435,0.08163539597319629,0.2869342822289077,0.37040895989943784,0.09925224499365935,15.685508507206832,0.7189307121463027,awake
0.04596184415798079,0.10077350611862693,0.1680365641455786,0.4334655777618825,0.11018303460506215,16.53628814742427,0.7424843926335327,awake
0.05618511985589444,0.11138621990148434,0.15846520824202368,0.4378728816357074,0.09099977411970056,15.97175955507115,0.7397356017263435,awake
0.05820385305552477,0.08153158213022421,0.21507621468216903,0.4314046302678572,0.08604810290667572,16.13264045324008,0.7370831870054355,awake
0.06434824631554821,0.07891492101416525,0.22155775582248347,0.40892353951493204,0.09176734421265387,15.720470755770746,0.7352253641585511,awake
0.07047168776340357,0.09721604267011019,0.1555275266983895,0.4548574488864401,0.08281649787221897,15.697897923223778,0.7392273027579508,awake
0.05285201919868893,0.09029693170040526,0.2017782333571231,0.4190289715282564,0.08903500503260703,15.833983617554063,0.7302321031605772,awake
0.05045231307341287,0.108538854843127,0.26437624960976114,0.32012546135952813,0.10581018459191685,15.162607502810086,0.7221663233524128,awake
0.050350984864385204,0.08337490953317081,0.23386391141153967,0.40261170638030513,0.10426892802614542,15.993623633347857,0.7347967663496215,awake
0.05626012346068249,0.10386692470978673,0.2107186564262588,0.41282351515497007,0.08921117839758624,15.638407573206363,0.7340756341472753,awake
0.04595264547676332,0.11005684615083577,0.227282423541809,0.39411174762024553,0.07785340647074139,15.493138095480415,0.7251076887668514,awake
0.06407417463117634,0.10173553725037589,0.19978347396618978,0.40404659583204017,0.09085503218624794,15.680027217218374,0.7335995299128355,awake
0.04455926998747268,0.10669211991159648,0.19795913204418353,0.41847450430278305,0.08870097070058686,15.84080924003991,0.735037645473508,awake
0.047746210439856,0.10877966895310211,0.20459766235958662,0.4084241010851647,0.0937900687597464,15.717512602265275,0.7344456788366364,awake
0.04767989791964095,0.10943891509275486,0.24306706334708453,0.3401382460512823,0.09920011876402479,15.147877455087686,0.72258882350853,awake
0.05922821360561057,0.07665674067346748,0.2436846927865566,0.37035788609160886,0.09863241289911578,15.717932605510232,0.7290912909240201,awake
0.050767120920427275,0.08384948875426194,0.24392040011414595,0.39747500809439656,0.08725412434700176,15.907430776108663,0.7270879060717468,awake
0.05038143233805299,0.10844724785899162,0.18265500352151048,0.4343397682688498,0.10486071270057618,16.397304522923392,0.7424691459219351,awake
0.03798975267454965,0.09917192179482644,0.23186439803395745,0.40966757796959113,0.08277439704330665,15.678384269596478,0.7229512579714559,awake
0.048944688418706486,0.10866641809526449,0.20247782607026962,0.42494993878453446,0.078452399501149,15.464456604333488,0.7304048786982281,awake
0.06520279964519356,0.07347975276733487,0.2568582959514591,0.3793753928788331,0.0965140702607237,15.390944890894056,0.7297524392306151,awake
0.05453947962885978,0.10769649997861276,0.21504855813571677,0.3941922827055208,0.09343854614328641,15.782917833284417,0.7365803732602698,awake
0.045891993055667,0.13715188567623748,0.19270999523458235,0.39530769821249134,0.10529209010890944,16.011180375750605,0.7400231677601364,awake
0.0691868969296674,0.12274724760026363,0.19966210289050884,0.3796537241389167,0.10693232889381311,15.689979310626098,0.7392539478079087,awake
0.06553256477258311,0.1366181319820357,0.21051679266774795,0.3440315511816145,0.10533030824002264,15.054550838727389,0.7343745486100793,awake
0.06664600009123706,0.11608117039121206,0.18710384735440636,0.38445900589579785,0.11144479822360842,15.688168240787132,0.7402260765477692,awake
0.061364515868082545,0.10045809573838548,0.2140082746393334,0.41685241485245317,0.08957861959918562,15.671132301445644,0.736404563442315,awake
0.4422862650794918,0.24445624027070753,0.03653221414585296,0.016186835543121322,0.0021761581119140575,3.6736868986955016,0.4416773535213876,sleep
0.47906094382709746,0.21580138656345033,0.03846145953695293,0.015169329727525676,0.0020368296980964214,3.598225175413385,0.4357854956008748,sleep
0.47884113361858377,0.20792537676153083,0.055555618473612185,0.017815837082545704,0.0020821428413489483,3.6696340197823933,0.4456803998389998,sleep
0.46377527442598404,0.24242153252750578,0.06091882375186081,0.019803088241131132,0.0028473381272570404,3.8038541776908734,0.4580847559317241,sleep
0.466492194873058,0.24559018735237045,0.0428722153702544,0.014360207377939688,0.0023150960800082812,3.6119729289053404,0.44951572005338775,sleep
0.44702458703255543,0.23776612483623494,0.03769343862492896,0.013531081175156763,0.001903342140067524,3.7127943243687724,0.43868849452655484,sleep
0.45662118145773767,0.26020966160538206,0.04395336366654801,0.01784656114519796,0.0024060790226048136,3.713835773104558,0.4543529489952657,sleep
0.4526812702084041,0.24458275402411928,0.03889054092566792,0.014230464224677289,0.002176600118249069,3.7256214523659557,0.44126578584134624,sleep
0.3895942352371018,0.2915172638319679,0.03769977812917778,0.016427900166569812,0.002394814373545916,4.0274587730693,0.4450419110654268,sleep
0.3840153937130071,0.27448556573611177,0.06148606842956218,0.019157614645921268,0.0028278920896536936,4.028271293218902,0.46807298025182303,sleep
0.45323030365752054,0.2308662443516245,0.052011490691251695,0.014342056281936315,0.0025009458488670817,3.674616918592786,0.4467133834990289,sleep
0.45920500798280284,0.227407633364338,0.04242892954126691,0.013941708030027483,0.0023469933725486026,3.6123637168666236,0.4310741957719586,sleep
0.428204640474356,0.25285408021980826,0.047742845607175406,0.01549662835223835,0.0026867882701937964,3.7558324474240714,0.45188714131115265,sleep
0.4465536462771071,0.23797990109781933,0.040770880811325724,0.015243521742797002,0.0024284504634639954,3.696542795233033,0.44310578469923095,sleep
0.549198867671722,0.17579875436802875,0.03748184834370923,0.016566339103254,0.0026252172264077654,3.374546085936389,0.42490351360982054,sleep
0.44677056199988235,0.22626430065291311,0.03869757236911864,0.015632588920377638,0.0028658449029872013,3.720603559338954,0.4356442539392769,sleep
0.4118930004144504,0.2544330581595774,0.043185060085518194,0.015467149398884371,0.0026818451224337814,3.831577580055047,0.446984754199757,sleep
0.48955102548925117,0.21231715101319124,0.0426284761040033,0.014383923021282588,0.00292216697169756,3.51749890436177,0.4378300357873544,sleep
0.5170401285482186,0.17651927685565685,0.047789372806387814,0.015652158151294098,0.003025785364589676,3.4806748924880067,0.4344690507690114,sleep
0.48494831456712584,0.215145898197084,0.04021033706111166,0.015956682543572652,0.0022245775665366667,3.469962968449802,0.43722334745309,sleep
0.5177307772426902,0.20221813689077708,0.0360427682432389,0.015065723040880294,0.0022970454004647444,3.3394350019016237,0.42902315444532124,sleep
0.44134900661508314,0.26762283745981935,0.04266590482668716,0.015900429467849843,0.0028497203782271584,3.7292858181360824,0.4530404706963686,sleep
0.47201510002219654,0.22791517899335134,0.05424104413598239,0.014967424693408038,0.0028127579423506553,3.516705164797487,0.4514471250681957,sleep
0.44571779726706234,0.24096287935932817,0.04967078240896784,0.016546100499714656,0.002778858122425164,3.6721071273574095,0.4528484011695892,sleep
0.5173454566287821,0.19810165430306248,0.0354476746380726,0.017476446011740827,0.0032561187207085043,3.5069780291209107,0.43495084434063613,sleep
0.5089269057424123,0.1887199916581953,0.05060068809350726,0.016904627112927006,0.003114281243045714,3.5193820660608286,0.4451625856388143,sleep
0.519792265452519,0.20068546816203853,0.04410597572343533,0.014739787672815554,0.0025929244387838403,3.4582864277290826,0.4335034308385456,sleep
0.476728200510776,0.2121607107425046,0.0562632083423216,0.016437951815614863,0.003016446271954864,3.6253269940269632,0.4473212788978578,sleep
0.4792081962806855,0.196729001256226,0.04513178864548243,0.012931133654124401,0.0024430072368046437,3.6377721799873193,0.42841058426364037,sleep
0.4190755366061259,0.28741723469278174,0.05392334084242719,0.018708061876492696,0.0033970555988718154,3.9039322953106996,0.46388865265806684,sleep
0.49999050980226195,0.22755807606950781,0.03638804325194013,0.013531259929493288,0.0024763827043764015,3.5523308811279795,0.43054051994645626,sleep
0.463653483882321,0.22770715890505963,0.043396690147379305,0.015702164647620472,0.0025266732406014143,3.712808735505885,0.4392034306482608,sleep
0.5396211429423299,0.20392491171647745,0.045950700736780016,0.013948110769070628,0.0026588830299215803,3.4450150835064846,0.434553628233357,sleep
0.4875027709367577,0.20926727225716535,0.03510358066175188,0.015112986128134328,0.002690513557415088,3.6167264492510376,0.43045479616925975,sleep
0.39334186859019554,0.2819855749469509,0.045370132245709106,0.017477415089565854,0.0030212507833720353,3.96849401936907,0.46079422816240045,sleep
0.4523087812128608,0.274944670884873,0.03194233385330988,0.015336034686411659,0.002614846970632264,3.5930569312508607,0.44486662645503344,sleep
0.4940812501653187,0.22468931082315496,0.03525556103163564,0.012582979267919285,0.001988970878592487,3.448940737506293,0.4336442329253601,sleep
0.5321800883727615,0.186306663148077,0.03947148245681325,0.013305658689438274,0.002134922787100972,3.442294815388532,0.4190803597609902,sleep
0.4749632651681379,0.21521984413360537,0.04726269669141859,0.01390062826267323,0.0025570554523072437,3.6483114919631,0.4411731441756543,sleep
0.3643712548144361,0.31186297839046845,0.046532510426628704,0.02046118273945256,0.0030729359968935943,4.185923572347516,0.4662726215630001,sleep
0.366932728136127,0.31204064840124457,0.05654796023068621,0.01768335402314624,0.0033755426107385245,4.069015119767656,0.4747407280886652,sleep
0.441605574516069,0.2424519370770401,0.043045961377546675,0.013708838430985536,0.0024989379844354894,3.641580031568042,0.44517947429081894,sleep
0.4819070826369125,0.23810337326743372,0.03220892383617164,0.011911450316722466,0.0022210222769390893,3.5200434508081098,0.42336056567397523,sleep
0.4576207389814174,0.2664907891351651,0.03494832550300885,0.013959567793077821,0.002292138070239711,3.544276764461731,0.43953791344241666,sleep
0.448654742372417,0.26767223967343184,0.05087638149241661,0.017569076507702546,0.0028456695079363417,3.710028761539282,0.46124444162896244,sleep
0.39980111186666295,0.2807942988636777,0.0455579335290043,0.017757082922503994,0.002692367398280179,4.072705179256213,0.4580132149069966,sleep
0.42459315003217474,0.24522591949167302,0.040413808295357415,0.014576029630656939,0.0023209638384892326,3.8143772903293085,0.4445025296722358,sleep
0.39791546896707525,0.2614835540278027,0.05187290307999388,0.016896152232111408,0.0028027975138110654,3.8317275428952344,0.45431649127229845,sleep
0.49507644650577387,0.20664600016127632,0.05448272426323817,0.014533879156195695,0.0030656025182669395,3.5782584861806677,0.4411046805109896,sleep
0.483142753704397,0.2098944325160216,0.03994737092695312,0.013013697920280953,0.00244254591931161,3.5681926641658164,0.43015507515938983,sleep
0.5012415974158138,0.19908785967475937,0.05026772450064484,0.014814187199359816,0.0021778749665841654,3.5446669963899256,0.43822329768215873,sleep
0.4184998616012428,0.2661293905260925,0.04670452753170961,0.015118511760812326,0.002650157857316882,3.861105889239686,0.4474990271200507,sleep
